#input
r(A),H1-H1,H1-H2,H1-O,H2-H1,H2-H2,H2-O,O-H1,O-H2,O-O
278.3875,0.9999999999970205,0.9999999999982558,0.9999999999996565,0.9999999999998082,1.000000000000122,0.9999999999993859,0.9999999999994046,0.9999999999996809,1.0000000000018978
278.4125,0.9999999999972105,0.9999999999998013,0.9999999999994266,0.9999999999996276,0.9999999999995514,0.9999999999993081,0.9999999999992549,0.9999999999995219,1.0000000000000218
278.4375,0.9999999999994064,1.0000000000056095,0.9999999999996719,0.9999999999998224,0.9999999999996543,0.9999999999994582,0.9999999999995711,0.9999999999996003,0.9999999999982934
278.46250000000003,0.9999999999970969,0.9999999999996277,0.9999999999995373,0.9999999999996929,0.999999999999711,0.9999999999992261,0.999999999999462,0.9999999999993416,1.000000000000022
278.4875,0.9999999999969507,1.0000000000004117,0.9999999999996741,0.9999999999996345,0.9999999999999436,0.999999999999586,0.9999999999997208,0.9999999999995778,1.0000000000024063
278.5125,0.9999999999972351,0.9999999999995631,0.9999999999994662,0.9999999999997182,0.999999999999956,0.9999999999995208,0.9999999999995751,0.9999999999994494,1.0000000000000089
278.5375,0.999999999997174,0.999999999992823,0.9999999999996599,0.999999999999795,0.9999999999998848,0.9999999999997357,0.9999999999998022,0.9999999999996295,0.9999999999987748
278.5625,1.0000000000023588,0.9999999999996243,0.9999999999994844,0.9999999999997542,0.9999999999999643,0.999999999999653,0.99999999999968,0.999999999999493,0.9999999999999938
278.58750000000003,0.9999999999996909,0.9999999999982165,0.9999999999995526,0.9999999999998856,0.99999999999995,0.9999999999998146,0.9999999999997895,0.9999999999996121,0.9999999999969935
278.6125,0.9999999999971028,0.9999999999997597,0.9999999999993108,0.9999999999998843,1.0000000000000246,0.9999999999996121,0.9999999999995436,0.9999999999994128,0.9999999999999887
278.6375,0.9999999999970973,1.000000000002923,0.9999999999995536,0.9999999999998669,1.0000000000002274,0.9999999999999235,0.9999999999997737,0.9999999999997353,1.0000000000014282
278.6625,1.0000000000023461,0.9999999999994071,0.9999999999993573,0.9999999999997987,1.0000000000001463,0.9999999999998503,0.999999999999618,0.9999999999996202,0.9999999999999958
278.6875,1.000000000004729,1.0000000000027605,0.9999999999996135,0.9999999999997986,1.0000000000002311,1.0000000000001248,0.9999999999998185,0.9999999999999496,0.9999999999973184
278.71250000000003,1.0000000000022498,0.9999999999992002,0.999999999999523,0.9999999999997983,1.0000000000001403,1.000000000000071,0.9999999999996233,0.999999999999999,0.999999999999988
278.7375,1.0000000000046245,0.9999999999976794,0.9999999999996476,0.9999999999999403,1.0000000000001303,1.000000000000289,0.9999999999998231,1.000000000000141,1.000000000001765
278.7625,1.0000000000020912,0.999999999999258,0.9999999999994047,0.9999999999997664,1.0000000000002327,1.0000000000001816,0.9999999999996522,0.99999999999996,1.000000000000018
278.7875,0.999999999992041,0.9999999999975647,0.9999999999997735,0.9999999999999362,1.0000000000003537,1.0000000000004532,0.9999999999998944,1.0000000000003573,0.9999999999995348
278.8125,1.0000000000023346,0.9999999999991126,0.9999999999997753,0.9999999999997792,1.0000000000003935,1.0000000000004015,0.9999999999998299,1.0000000000003704,1.000000000000016
278.83750000000003,1.000000000002408,0.9999999999976007,1.0000000000000209,0.999999999999766,1.0000000000004154,1.000000000000651,0.9999999999999997,1.0000000000006941,1.000000000002107
278.8625,0.9999999999972988,0.9999999999993288,0.9999999999999146,0.9999999999999023,1.0000000000004896,1.000000000000604,0.9999999999998204,1.0000000000007185,1.0000000000000648
278.8875,0.9999999999972142,0.9999999999975484,1.0000000000000264,0.9999999999999476,1.0000000000006033,1.0000000000008142,0.9999999999998348,1.000000000001025,0.9999999999998945
278.9125,0.9999999999970792,0.999999999999217,0.9999999999999927,1.0000000000000195,1.0000000000005127,1.0000000000006923,0.9999999999996508,1.0000000000010516,1.0000000000000766
278.9375,0.9999999999972629,1.0000000000029319,1.000000000000133,1.0000000000000906,1.0000000000006124,1.0000000000009224,0.9999999999997851,1.0000000000012867,0.9999999999977274
278.96250000000003,0.9999999999972337,0.999999999999099,0.9999999999999777,1.0000000000000397,1.0000000000005747,1.000000000000902,0.999999999999528,1.000000000001367,1.0000000000001747
278.9875,1.0000000000023404,1.0000000000025253,1.0000000000001656,1.0000000000000646,1.0000000000006304,1.0000000000009965,0.9999999999997183,1.0000000000014575,1.0000000000003386
279.0125,0.9999999999986846,0.999999999999169,1.000000000000262,1.0000000000001035,1.0000000000007063,1.0000000000011,0.9999999999998139,1.0000000000015605,1.0000000000002365
279.0375,0.9999999999972022,0.9999999999976141,1.0000000000004459,1.0000000000001095,1.0000000000007847,1.0000000000010978,0.9999999999999362,1.0000000000016176,0.9999999999981872
279.0625,0.9999999999987556,0.9999999999993193,1.0000000000003473,1.0000000000000386,1.0000000000006821,1.0000000000008407,0.9999999999996517,1.0000000000015452,1.000000000000323
279.08750000000003,1.0000000000020837,1.0000000000026503,1.0000000000004998,1.0000000000002631,1.0000000000007623,1.0000000000010472,0.9999999999998646,1.0000000000016904,1.0000000000026572
279.1125,0.9999999999985805,0.99999999999914,1.0000000000004785,1.000000000000114,1.00000000000074,1.0000000000009055,0.9999999999998017,1.0000000000015883,1.0000000000003806
279.1375,0.9999999999977426,1.000000000002767,1.000000000000587,1.0000000000002327,1.000000000000741,1.0000000000010738,1.0000000000001,1.000000000001566,0.9999999999986395
279.1625,0.9999999999986411,0.9999999999991271,1.0000000000004676,1.0000000000001208,1.0000000000006979,1.0000000000009264,1.0000000000000566,1.0000000000013411,1.0000000000004554
279.1875,1.0000000000006337,1.0000000000029434,1.0000000000006883,1.000000000000396,1.0000000000007052,1.0000000000010285,1.0000000000002571,1.0000000000014615,1.0000000000030824
279.21250000000003,0.9999999999983987,0.9999999999991621,1.0000000000006743,1.0000000000003342,1.0000000000006257,1.0000000000010996,1.0000000000003353,1.0000000000014388,1.00000000000048
279.2375,1.0000000000025575,0.9999999999978236,1.0000000000007843,1.000000000000205,1.0000000000041536,1.0000000000010896,1.0000000000004847,1.0000000000013887,0.9999999999990299
279.2625,0.9999999999985325,0.9999999999990105,1.0000000000006182,1.0000000000001903,1.0000000000008078,1.0000000000008624,1.0000000000002713,1.000000000001207,1.0000000000004903
279.2875,0.9999999999976188,0.9999999999974821,1.0000000000005467,0.9999999999999678,0.9999999999993192,1.0000000000010543,1.0000000000003555,1.0000000000012421,1.000000000003443
279.3125,0.9999999999986462,0.9999999999993618,1.0000000000002625,1.000000000000378,1.0000000000009648,1.0000000000008868,1.0000000000001545,1.0000000000009903,1.0000000000005185
279.33750000000003,0.9999999999977616,0.9999999999977659,1.000000000000503,1.0000000000005365,1.0000000000046423,1.0000000000012326,1.0000000000004516,1.0000000000012774,0.9999999999993947
279.3625,0.9999999999987504,0.9999999999991236,1.000000000000468,1.0000000000001386,1.0000000000011107,1.0000000000011657,1.0000000000004263,1.0000000000012,1.0000000000005154
279.3875,0.9999999999978664,1.0000000000024623,1.0000000000006204,1.0000000000002551,1.000000000004759,1.000000000001106,1.000000000000585,1.0000000000011324,1.0000000000036757
279.4125,0.9999999999988627,0.9999999999991476,1.0000000000005345,1.0000000000001554,1.0000000000012628,1.0000000000009184,1.0000000000005644,1.0000000000008782,1.0000000000005163
279.4375,1.000000000003023,1.000000000002645,1.000000000000656,0.9999999999985948,0.9999999999997603,1.0000000000012388,1.0000000000008251,1.0000000000010574,0.9999999999996825
279.46250000000003,0.9999999999989553,0.9999999999991451,1.0000000000006055,0.9999999999999766,1.0000000000013893,1.000000000001237,1.000000000000857,1.0000000000009717,1.0000000000004845
279.4875,0.9999999999982023,0.999999999997609,1.0000000000006513,1.0000000000037308,1.0000000000049112,1.00000000000133,1.0000000000008726,1.0000000000010945,0.999999999997486
279.5125,0.9999999999988283,0.9999999999989604,1.0000000000003877,1.0000000000001048,1.0000000000012896,1.000000000001108,1.000000000000701,1.0000000000007785,1.0000000000004514
279.5375,0.9999999999978273,1.0000000000011071,1.0000000000006768,0.9999999999984355,1.0000000000020601,1.0000000000011484,1.0000000000008273,1.0000000000009814,0.9999999999999198
279.5625,0.999999999998786,0.9999999999989074,1.000000000000707,0.9999999999998682,1.0000000000012708,1.0000000000009546,1.0000000000006826,1.0000000000009615,1.0000000000004199
279.58750000000003,0.9999999999960072,1.0000000000011522,1.0000000000007274,1.000000000003479,0.999999999994498,1.0000000000009022,1.0000000000006781,1.000000000000932,0.9999999999977276
279.6125,0.9999999999987137,0.9999999999989406,1.0000000000006302,0.9999999999998759,1.0000000000012172,1.0000000000006217,1.0000000000005347,1.0000000000006963,1.0000000000003955
279.6375,1.0000000000009694,1.00000000000109,1.000000000000623,0.9999999999983884,1.0000000000020302,1.0000000000008322,1.0000000000007354,1.000000000000698,1.000000000000173
279.6625,0.999999999998777,0.999999999999047,1.000000000000365,0.9999999999999514,1.0000000000012967,1.0000000000008082,1.0000000000005957,1.0000000000005547,1.000000000000376
279.6875,1.0000000000010667,1.0000000000013909,1.000000000000389,0.9999999999986062,1.0000000000071945,1.0000000000009173,1.0000000000005929,1.0000000000006886,0.9999999999979927
279.71250000000003,0.9999999999995457,0.9999999999993023,1.0000000000001763,1.0000000000000089,1.0000000000014442,1.0000000000008584,1.000000000000393,1.0000000000006155,1.000000000000359
279.7375,1.000000000003058,0.9999999999961227,1.000000000000294,1.0000000000077116,0.9999999999997062,1.0000000000009746,1.0000000000005502,1.000000000000692,1.0000000000004388
279.7625,0.9999999999995627,0.9999999999992379,1.0000000000001408,0.999999999999909,1.0000000000014642,1.0000000000006741,1.0000000000004177,1.000000000000369,1.0000000000003324
279.7875,0.9999999999995367,1.0000000000031268,1.000000000000261,1.0000000000016702,1.0000000000072662,1.0000000000008047,1.000000000000457,1.00000000000058,1.0000000000028706
279.8125,0.9999999999977434,0.9999999999989586,1.00000000000017,0.9999999999997609,1.0000000000013967,1.0000000000006715,1.0000000000002878,1.000000000000524,1.0000000000002864
279.83750000000003,0.9999999999976665,1.0000000000026172,1.000000000000268,0.9999999999998425,1.0000000000084333,1.000000000000619,1.0000000000003348,1.0000000000005211,1.0000000000006501
279.8625,0.9999999999977693,0.999999999998874,1.000000000000259,0.9999999999996343,1.0000000000014115,1.0000000000003788,1.0000000000002884,1.0000000000003175,1.0000000000002198
279.8875,0.9999999999998809,0.9999999999977025,1.0000000000002527,0.9999999999905159,1.0000000000085896,1.0000000000005005,1.0000000000004041,1.0000000000003162,1.0000000000082805
279.9125,0.9999999999998825,0.9999999999989442,1.0000000000000684,0.9999999999998237,0.9999999999972643,1.0000000000004223,1.0000000000003184,1.0000000000001386,1.0000000000001426
279.9375,0.9999999999977682,1.0000000000006466,1.0000000000002245,1.0000000000014864,1.0000000000058804,1.0000000000007332,1.0000000000005511,1.0000000000003717,0.9999999999989964
